bv_id,title,message,time,like,uid,name,sex,level,vip
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,当时就觉得黑犀铠甲最拽但是最帅啊哈哈哈,2022-03-16 18:40:33,202,379453049,木沐澧澧,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,[妙啊][妙啊]男人至死是少年,2022-03-14 14:58:00,174,317491671,负负の正,女,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,合照比美队还帅[支持],2022-03-15 22:59:09,128,513725459,奈河河畔-,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,当年就觉得他特别帅[微笑][微笑][微笑],2022-03-16 13:09:47,95,1043672398,芋头不想睡,女,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,童年最爱,2022-03-17 14:30:37,18,645297092,九盗,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@给她喝可乐er 笑死,2022-03-17 13:12:26,7,345857678,迎风又落雨,女,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黑犀侠和我合体🥵,2022-03-16 18:10:49,488,37110000,肖占,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,"@柏栩栩BaiXuxu
大家顶上去，这个是本人",2022-03-18 18:13:57,70,393834146,时空丨07,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,其实你们不知道的是初代这五个人全部都是《加油！好男儿》的全国十六强选手，每个都是歌舞全能,2022-03-17 23:08:37,87,14422700,吼呦怪,男,5,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,以前觉得黑犀铠甲总比别的独特，现在想明白了，黑犀铠甲比较会装B，姿势太拽。,2022-03-17 21:40:13,59,34899916,橙子嗯,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,他这个甩手腕挺喜欢的[冷]，虽然陪我弟看的时候已经过了岁数，不过甩手腕动作确实挺中毒。,2022-03-18 18:38:43,56,178125917,空条徐伦的执念,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我小时候还曾经因为不看奥特曼而看铠甲勇士而感到羞愧，现在来看铠甲勇士其实也是比较不错的特摄片了[笑哭]当时光顾着看铁皮了，还经常偷偷模仿刑天铠甲变身，没注意居然还有大帅哥[笑哭]后来小学班主任给我们讲，刑天在神话里是“以乳为目，以脐为口”的怪物，我当时世界观都要崩塌了[酸了],2022-03-17 20:20:21,58,23925426,潇C洒H水R心,保密,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,原来铠甲勇士有国家编制，是个公职哦[热词系列_知识增加],2022-03-18 16:01:02,41,1429219456,MOMOHONEY嚒嚒哈妮,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,当年最爱雪獒铠甲，不是因为脸，更多的是因为他总被绑住双手，不听话就挨电，现在回头想想依然戳我xp[doge],2022-03-19 17:14:10,39,389470728,庸の指环王大爷,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,有些人表面是LPL职业选手 ，背地里是雪獒侠[脱单doge][脱单doge],2022-03-17 15:55:09,26,357784789,大大索桑,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,平平淡淡才是真.jpg[脱单doge][脱单doge],2022-03-18 15:54:01,21,519528064,鲜丰水果官方,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,人清华的，外语协会会长，长得帅，之前有和美队的合照感觉身材在美队之上,2022-03-18 21:06:36,24,289496219,没有棒棒糖啊,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我小时候有一次换台，就偶然换到了他主持的节目，就把当时和我一起玩的小孩都拉过去看，说“黑犀侠是个主持人！是不是他演的黑犀侠”还有人说不是[嫌弃]后来大家都知道了，还有邻居家朋友的哥哥长的特别像炎龙侠的演员，所以小时候就特别喜欢他，再后来他哥发福了[委屈],2022-03-18 17:58:03,19,273069535,爱吃锅巴的思哲呀,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这家伙是那5个里面最装的，但我喜欢,2022-03-18 11:36:24,15,697997043,西月慕灯,保密,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,哈哈 我也不装了 汽车人 变形[doge],2022-03-18 17:24:28,13,673787312,罗技G模拟赛车,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,哈哈哈哈哈，我小时候还买了黑犀铠甲的武器，还会说话的那种：黑犀铠甲合体！chuachuachua的，开心的不得了[狗子],2022-03-18 00:15:49,13,253741173,陽丶Sunny,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,从前我最不最喜欢黑犀侠不晓得了。但我知道的是他的武器是我认为最帅的。[tv_色][tv_调皮],2022-03-17 17:07:36,11,347483769,多朗佛凡哥,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这哥们一米八八，跟克里斯埃文斯站一起衬得美队像路人,2022-03-18 00:45:37,10,145626106,BillyMillySilly,保密,6,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我们小时候扮演铠甲勇士的时候，我每次都扮演黑犀铠甲，我最喜欢这个铠甲了（其实是因为我最黑，他们非要我演他[大哭]）,2022-03-27 22:49:37,9,630675662,我很喜欢那种感觉,男,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,上班播报自己下班打异能兽的事情[星星眼],2022-03-20 01:08:36,9,20707765,石矶阳阳,女,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这主播能处，有事他真变身[星星眼],2022-03-20 00:31:55,9,353845278,野兽前辈の猫,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,肾主水，黑犀铠甲所有者应该肾暴强🥵🥵🥵,2022-03-17 16:10:49,11,28322018,776以上778未满,男,6,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,铠甲勇士...以为是国内特摄的开始，没想到是巅峰[藏狐],2022-03-18 18:14:42,8,34775279,致远星最后的斯巴达,男,6,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,那些年，因为他的性格而忽略了颜值,2022-03-17 08:05:55,8,385428866,夜的小白熊,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,他还是清华毕业的就离谱[笑哭][笑哭][笑哭],2022-03-16 15:28:37,948,65804224,熊本butterfly,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,熟悉的黑漆侠（东北的应该都明白，就身上搓出来的泥，我们叫黑漆）,2022-03-17 20:05:40,9,180512275,你的庆笙い,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我小时候就爱看这个，就是觉得帅哥多,2022-03-18 10:52:06,6,15713995,台阶上の那只懒猫ベ,女,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,笑出声哈哈哈哈哈哈哈又帅又搞笑,2022-03-16 21:05:53,6,24392013,鹿子野同学,女,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这个特摄剧我班上女生都看，当然只看帅哥不看皮套,2022-03-18 18:32:50,5,27569201,混蛋萝卜,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,没想到吧，他不光是黑犀侠还是网球王子里的手冢国光[doge][doge],2022-03-17 19:15:15,5,104254762,大哥养的猪lxw,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,以前小时候喜欢红的蓝的白的，当时看黑犀觉得有点丑，现在来看就觉得比其他铠甲都帅[喜极而泣],2022-04-03 15:15:44,4,151372858,-松石-,保密,5,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,好卷啊，好卷啊，铠甲勇士也去考编了，果然宇宙的尽头是编制,2022-03-19 08:25:10,4,195442348,不要直呼我名讳,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候想着，怎么会有人不喜欢看动画片，我这辈子都爱看动画片和铠甲勇士，但是真的长大了，就还真不爱看了。哈哈哈,2022-03-18 18:59:18,4,31622788,四代目迷麟,男,6,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,他其实还是手冢国光[doge][doge]内地网球王子第一次翻牌真人版，他演的手冢国光,2022-03-18 16:24:21,4,22290551,仕商艺工农,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,原来当铠甲勇士是副业 [doge],2022-03-18 16:05:02,4,37677110,佩鲁斯帝国的荣耀,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,太帅了[星星眼][星星眼][星星眼],2022-03-18 15:35:16,4,457707524,叶子YYv,保密,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@不断变换的梦 hhc,2022-03-18 13:36:31,4,10652661,吃货酱0325,女,6,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,真正的高富帅[doge],2022-03-17 22:41:16,4,23424973,脑穿梭科于大夫,保密,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候贼喜欢这部铠甲勇士  后来可能长大了还是啥的  没怎么看新出的了,2022-03-17 22:17:30,4,56004458,再主动我就是猪,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,咋又火了[doge][doge][doge],2022-03-18 17:34:11,5,85908372,妮可酱呢,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候最喜欢黑犀，原因我记得好像是我忽然有一天看着看着觉得他和焦叔的二郎神很像。他中间那个角，中间圆形的像第三只眼，拿的枪又是三叉的，像是三叉戟。。。反正有了这个念头后我就越看越觉得他很像，很帅了，毕竟焦叔二郎最帅,2022-03-19 17:46:03,3,32418290,907006631,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这么多年了铠甲勇士还是那么火，欢迎大家来磕他跟雪獒铠甲的cp：柏元大超,2022-03-18 17:20:31,3,2434305,根茎叶,女,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我是盲人，请问变身时候那一段BGM叫什么？[妙啊],2022-03-18 16:31:10,3,624977753,憋说话了行不行,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我一直以为铠甲勇士是日本的[doge],2022-03-18 16:25:25,3,552804046,落花伊在,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,帅,2022-03-18 15:34:50,3,457707524,叶子YYv,保密,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,铠甲勇士第一部，同类里面的国产之光。,2022-03-18 14:32:50,3,316189223,芒鞋轻胜马_,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,瞅我的关注、收藏，都不错哟，关注[口罩],2022-03-18 13:48:01,3,348942863,酒疯子9527,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,好家伙，让你装到了[辣眼睛],2022-03-18 13:37:45,3,481772761,萌新在线潜水,保密,4,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我小时候最喜欢的就是黑犀铠甲了[笑哭]，因为召唤人的名字和我的小名一样都有个“淼”,2022-03-17 18:00:50,3,1022530508,siejrjdjjd,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,铠甲1是最帅最经典的 主题曲也好听,2022-03-17 15:31:02,3,392360578,AnAn_YanYan,男,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,https://b23.tv/5nnCgRm,2022-03-16 23:14:20,3,434347806,-特摄之王-,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,震惊，某新闻联播男主持竟召唤铠甲勇士,2022-03-16 17:56:03,3,403115499,阿拉阿拉噗嗤,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,今日早些时候，我在XXX地击败了一只怪兽，下面让我们来联系前线记者……,2022-04-08 02:14:17,2,2123161163,火锅烫羊_三号机,保密,2,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,就怕播着播着来一句黑犀铠甲合体,2022-04-04 23:52:04,2,2059707388,我名字真秀无法显示,保密,2,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黑犀是最帅的，个人觉得[doge],2022-04-03 19:47:16,2,299947685,大佬鼠的爸爸,保密,5,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,偶尔把频道调过去的时候还不敢相信。[口罩][吃瓜][呲牙],2022-04-03 19:05:39,2,345826713,恰似惊鸿落九天,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@药酱鸽鸽 @花树0_0,2022-04-01 16:53:10,2,327025199,很宇众不同,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这不比奥特曼有意思多了？[doge],2022-03-26 11:10:40,2,518707035,白熊也会偷袈裟,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,好了，亲爱的观众朋友们，今天的新闻到这里就结束了，我还有几个异能兽要打，就先告辞啦[doge][doge][doge],2022-03-20 00:01:34,2,451818010,梁淳钧,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,每次看到他就想笑 太逗了 生怕他播着播着就喊一句黑犀铠甲 合体[墨镜][墨镜][墨镜],2022-03-19 23:42:15,2,23839852,艾特一下里奥,男,6,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,有些人表面是下棋的，实际上是雪獒侠。,2022-03-19 21:07:26,2,691873267,才六十一,保密,2,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,这个视频我已经看了不下30次了[doge],2022-03-19 21:07:10,2,1252173535,玉猫萧十一郎,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@我不是来学习的吗,2022-03-19 16:13:50,2,9120895,快去给我买橘子,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候对这个角色就又爱又恨[doge],2022-03-19 14:40:45,2,397474469,想吃宵夜的夜宵吖,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,音乐响起的那一刻，我脸都麻了。真的[微笑],2022-03-19 13:47:54,2,37937391,爱吃臭豆腐的折耳,男,6,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我真的想铠甲也和假面那样，和前面每一代都能联动[大哭],2022-03-19 09:31:56,2,102753371,魔方工作室君羊官方,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黑犀就是那种强大男二的感觉,2022-03-19 02:09:51,2,288335517,蕉之意志,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,"刚看完恐怖视频，看到这个安全感满满[给心心]
能保护我的就在同一个世界[拥抱]",2022-03-18 23:53:11,2,498108636,是何为啊,男,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我小时候就经常拿着扫把当黑犀铠甲,2022-03-18 23:20:43,2,1846659185,燈瀧,保密,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,太帅了，虽然小时候看的铠甲勇士，现在没什么印象了，但是当时觉得他是好帅呀[保卫萝卜_哇],2022-03-18 23:02:01,2,287726773,佚之澄,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,主播打怪前小播一会儿[doge],2022-03-18 22:59:16,2,243204632,猪儿虫爱睡懒觉,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,他有一句台词 我到现在都记着 江山易改本性难移烂橘子就是烂橘子 [脸红],2022-03-18 22:44:55,2,12455572,拎起二斤酒,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候没觉得他多帅，现在看卧槽帅哭了,2022-03-18 22:04:13,2,1326881006,m索子爹m,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,怪兽没来，小播一会,2022-03-18 20:10:45,2,322396604,懒猴猿,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黑犀侠必杀技：黄裤衩,2022-03-18 18:59:58,2,33340824,熊爱吃橘子,男,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,烂橘子就是烂橘子,2022-03-18 18:25:10,2,27289769,我可以摸摸你的校徽嗎,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,长得真帅,2022-03-18 17:43:47,2,523777123,很纯真有种野性的美,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,你看我扎不扎你的完事了烂橘子,2022-03-18 17:27:31,2,9592758,Levelst,保密,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我就想问一下，这主持人真的演黑犀铠甲？,2022-03-18 17:26:13,3,337321423,嘚特呢嘞,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我就想问一下，这主持人真的演黑犀铠甲？,2022-03-18 17:26:13,3,337321423,嘚特呢嘞,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我贼喜欢他的长矛，小时候就觉得很帅，长大了也喜欢,2022-03-18 14:16:43,2,319195787,鹏蛋打小就很坏,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,震惊我一百年系列[奸笑],2022-03-18 12:36:39,2,661872779,半朵唯一,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候印象最深的是雪獒铠甲和飞影铠甲，因为觉得只有雪獒铠甲长毛毛了，很暖和。飞影铠甲最帅。[脸红],2022-03-18 12:34:10,2,343386933,TRAMPOLINEA,女,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,啊！！！！是他！我小时候觉得他最帅惹！！,2022-03-18 12:23:16,2,36229125,我要疯了请避让,保密,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,炎龙铠甲！！合体[星星眼],2022-03-18 09:28:20,2,350005331,白嫖lv7,保密,2,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,内战幻神,2022-03-18 04:51:23,2,391230791,对马导之魂捏,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,当时第一次见黑犀铠甲的时候还以为他是反派[捂脸],2022-03-18 03:54:17,2,229490164,变化即永恒,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,好强呀哥,2022-03-18 01:42:54,2,353620100,菏悟啊,女,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,最喜欢黑犀铠甲,2022-03-17 23:06:28,2,436386969,总系候奇怪,男,5,大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,炎龙帝皇和刑天这两个铠甲是真的喜欢，之后的就没有这种感觉了,2022-03-17 22:00:27,2,2102419223,罪夜名,男,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我明白了，北淼当新闻主持人是为了把控舆论，以后我们的后代可能就以为是炎龙侠和雪獒侠发动的内战了[doge],2022-03-17 21:52:02,2,38685515,非让我换ID-_-,男,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,一直觉得雪獒和黑犀皮套最帅,2022-03-17 21:36:47,2,145713098,滋儿哇儿侠,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,还记得小时候我在外面把手玩脏了不洗手守电视看铠甲勇士，看见铠甲勇士变身了我也看着我黑黑的手说黑犀铠甲合体[脱单doge][脱单doge],2022-03-17 21:09:42,2,405961677,上弦之弍,女,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,好帅[保卫萝卜_哭哭],2022-03-17 20:45:06,2,237801785,玩会儿就学习,女,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时候有个同学，拿着扫帚表演狂瀑扎，然后班主任在后门看着他静静的装逼[笑哭][笑哭][笑哭],2022-03-17 18:26:49,2,1382679106,乔毕罗乔斯达,保密,4,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@磕糖的卑微女孩 有点帅是怎么回事,2022-03-17 17:19:01,2,361382200,鱿鱼头稳赢,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,就凭只有我能拍到黑犀铠甲[doge],2022-03-17 16:50:40,2,2113040464,怕戒不了所以切了,男,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,小时觉得他和那个雪獒的最帅哈哈哈,2022-03-17 13:22:25,2,204522148,小番茄lee,保密,4,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,太优秀了,2022-03-17 13:03:23,2,205325103,七月不见大火星,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,看看以前的动作的美感，皮套的质感，再看看现在的那些[辣眼睛][辣眼睛][辣眼睛],2022-03-17 00:09:12,3,418215718,至上_x,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,求两个bgm,2022-03-17 19:19:26,1,323347767,捣麝成尘2017,女,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,我仿佛陷入了轮回，每过几年就有一样的东西重新火一遍,2022-03-18 17:37:43,6,291281840,与歌uwu,保密,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,@极夜星辉_ 这点赞47万居然只有6000+的币,2022-04-12 12:29:02,1,309951778,观察木板,女,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,内战幻神[doge],2022-04-10 17:40:36,1,27346442,鹿溪upup,男,5,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,可能对于小学生来说有点幼稚但是对大学生来说刚好,2022-04-09 22:14:11,1,2126316615,z庆生,男,3,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,爷青回,2022-04-09 19:15:33,1,1498426635,不见天地不思归-,保密,2,
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,超喜欢的黑犀，以前就总爱学他那个甩手，帅的哩！,2022-04-09 16:31:23,1,55422830,小鼬君丶,男,6,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黄裤衩！[doge],2022-04-09 15:04:29,1,406039747,亦暮暮TT,保密,5,年度大会员
BV1u3411L7cE,当新闻主持人不过是掩盖我黑犀铠甲的身份罢了,黑犀就是太固执了[笑哭],2022-04-09 03:12:30,1,248145001,久季,男,4,
