bv_id,title,message,time,like,uid,name,sex,level,vip
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,贾阿珍还是挺厉害的,2022-03-19 19:31:53,0,1284827,三界滅絕,保密,6,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,尼尔森不吾乃，总觉得他要剁到自己的手。。,2022-03-20 03:08:15,0,32617986,此昵称仅回复可见,保密,6,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,有没有大佬科普下，刘老汉的刀扭曲是不是和这个刀型也有关系,2022-03-19 19:32:42,0,1284827,三界滅絕,保密,6,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,啊珍牛逼,2022-03-19 13:06:54,0,21286462,小鱼儿爱吐泡泡,男,6,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,这冠军全靠同行衬托啊,2022-03-19 13:02:49,0,43931382,呜米喵的二零,女,6,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,劈砍角度对刀的应力来说是天地之别,2022-04-11 13:28:24,0,406968674,秒杀之王,保密,5,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,刚蹲下,2022-03-19 12:54:34,5,382038634,冷狐SaMa,保密,4,大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,一坐在马桶上，就发现了这,2022-04-04 10:08:26,0,60435935,耍蠢卖萌无所不能,男,5,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,来晚了,2022-03-19 15:35:08,1,326459221,山中枫叶落,男,3,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,背景音乐不要换！！！,2022-03-20 00:35:57,0,10838478,淡蓝日光,保密,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,音乐不对，没有激情,2022-03-19 20:33:01,0,27764152,阿银欧,男,5,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,这个背景音乐不好听，要原来的,2022-03-19 13:04:13,1,2090421705,我逃命贼六,保密,3,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,来了来了,2022-03-19 12:41:12,0,1703198625,凭栏聽风雨,保密,2,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,我是第一个看的？,2022-03-19 12:39:54,0,28781139,胡萝卜卜卜爱吃素,男,5,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,发过了吧,2022-03-19 12:39:48,0,70743202,两轮漂移老司机,保密,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,这个BGM不够有激情啊,2022-03-19 14:58:32,0,76498280,从小到大我都是学生,男,6,大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,吓得我以为卷到3小时刀+刀柄全套,2022-03-19 13:02:28,0,15676590,CykaBlyat2077,男,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,刚蹲下,2022-03-19 13:02:10,0,317318068,御怨大鱼丸,保密,5,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,16是不是有锻造经验，听起来非常专业的样子。,2022-03-19 12:58:55,0,292921,跑片未到,男,6,年度大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,bgm不对啊,2022-03-19 12:41:46,0,1248603693,Tomas归来,保密,4,大会员
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,以为是高端局,2022-03-19 12:54:33,0,109414798,WWW鬼,保密,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,今天十六的声音咋这么不对劲呢,2022-03-19 12:46:02,0,70743202,两轮漂移老司机,保密,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,比赛不准许提前进行下一轮准备吗？两百多期，最牛逼提前50分钟交卷！,2022-03-19 13:12:12,0,380891639,姜若望,男,4,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,卧槽！刚坐上，屁股一凉，刷到了。。。。大数据诚不欺我[抠鼻][抠鼻][抠鼻],2022-04-03 10:14:52,0,436323395,刘备字忘录,保密,5,
BV1aF411x7fS,【16】简单题目是有何阴谋？终极挑战土耳其军刀，两名选手半斤对八两,真的是大数据蹲坑[doge],2022-03-19 13:27:21,0,507348,M-Himeko,保密,6,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,美含学姐是我外日语高起毕业生。之前学生会举办一个新生晚会，作为外联部一员的我给很多校友发了邮件，希望他们能录一段vcr祝福。当时绝大多数邮件都石沉大海，但是美含学姐很用心地录了视频。谢谢学姐，您真的很温柔很美好[羞羞],2022-03-25 23:38:12,28105,8670881,顷,女,6,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,剧中的反派角色居然是现实中最正派的人,2022-03-25 19:04:23,57702,2021993129,我是MayDayFan,保密,3,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,童星，女团，演员，配音，考研她的经历比很多女星都精彩多了,2022-03-25 19:26:07,44262,327326373,荻墨ya,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我小学的时候这姐姐就长这样 我大学毕业了这姐姐还长这样[脱单doge],2022-03-25 19:06:43,38541,14409732,西柚少女A,保密,5,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,姐姐竟然有三十多岁了嘛？我一直以为才大学毕业22/23岁的样子[惊讶],2022-03-25 19:18:19,40073,420466475,云朵young,女,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,就凭她身为一个演员，演技不拉胯这一点，我这个路人就会对她抱有大大的好感，而且很安分,2022-03-25 19:05:57,36738,83921892,沐馨G,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,草！我小时候看巴啦啦小魔仙的时候就喜欢严莉莉！谁能不喜欢高冷紫毛漂亮姐姐[脱单doge],2022-03-25 19:08:49,18889,677259891,殿妍,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,偏中立的说，姐姐真的生不逢时，晚生5年就特别能对应上娱乐的发展，她走在了娱乐热潮的前面，几乎是前脚踏出一个区域后脚这个区域就要变成主流，长相也是十分干净没有特别大的特点的类型，估计也是过几年大家对网红脸审美疲劳后会热衷的五官类型。。。哎.。。真的希望这类又努力又真实的人越来越好,2022-03-25 20:32:38,8903,11832814,好大1颗,保密,6,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,"她可是考了92.4的人 ！！！
 今年考研人被卷死了 又开始焦虑了[大哭][大哭][大哭]",2022-03-25 19:07:33,21090,433196088,SOHTWGXI,女,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我呐，我以为姐姐现在才23岁左右，没想到时间过的这么快，可能我还以为巴啦啦小魔仙是最近几年的事儿，不过姐姐看起来真的好年轻，加油![冰墩墩],2022-03-25 19:13:53,7153,475832806,哒迈か哈塔西,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,考研人表示她的反应很真实，我也很不想让亲戚知道我考研[笑哭]每次多一个亲戚知道我就……烦……[笑哭],2022-03-25 22:05:42,9314,13453626,Pikapikaoludo,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,看到娱乐圈的“普通女孩”的努力，会泪目。她说，你要接受自己的平庸。但是她有勇气考北大，高分过面试[微笑]，这本身就不平庸了。我永远会对努力上进的女孩子有好感[爱心] 很多人挖出来她本来就起点很高，说她已经考上北大了，可是看到个人访谈，才能体会到她考研压力也很大，也很害怕，人不能总是光看表面就把人捧到一定的高度却罔顾一个人的努力。加油，刘美含美女！,2022-03-25 19:43:15,10636,180169981,马尾与酸柠檬,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,给她一个机会吧真的好想看她演戏，颜值很高[大哭][大哭][大哭][打call][打call],2022-03-25 19:05:56,7808,33184597,玖兰玫瑰,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,9敏，她已经是我现在很难见到的那种，就是讲话一点都没有架子，一点也不做作，感觉我身边就有这种的人的明星，感觉超级有亲和力[雪容融],2022-03-25 19:16:46,3969,445956367,诡计多端的龗,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,有些时候感觉这个行业火与不火似乎看命 不取决于实力,2022-03-25 19:17:47,5099,456549258,星冰乐还没喝完,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,怎么说了娱乐圈红是门玄学，观众缘很重要，我挺喜欢小姐姐的长相，年轻的时候觉得她长的很可爱的少女，只是那个时候娱乐圈不太吃那种长相，现在30岁了颜值和少女比还是有一丢丢差距了[笑哭][笑哭][笑哭][笑哭],2022-03-25 19:13:41,9778,245739336,小从一定会变瘦,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她哭了，我也跟着哭了……人生不如意十之八九，不是每个人都能幸运地踩在时代节点上。但能拥有过一段高光岁月，且持之以恒坚持，未尝不是一笔宝贵的人生财富。美含姐姐，到了美好的年纪啊，内心坚定而充实，你的光芒会愈发明亮耀眼。,2022-03-25 19:28:08,3824,382277546,薄荷味儿的风_,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我觉得像这种二三线明星其实最好，收入比一般人高，还有时间做自己喜欢的事，妥妥的人生赢家诶[doge],2022-03-25 23:09:06,2801,435460516,seven7-Eleven,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,记得她好像是北外高起点的，本来就蛮厉害，这热搜不是捧杀吗……,2022-03-25 19:14:57,4587,266094135,辞黛是个小废柴,女,5,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,"看完这个小姐姐的采访，感觉真诚、跌跌撞撞、不好不坏 。娱乐圈想拥有姓名也好难，但你们相比于其他行业的普通人，已经收获了很多关注了，工资也高的多，有耀眼过这些体验。
最后刘美含说的“探索者”真的很有意思。即使观众有时候没看到你，也要快乐嗷～未来还长着呢，留个言 等你们这些所谓的“失意者” 再次闪光的那一天～
总体来说 比上一个李艺彤的采访，更有深度，承认自己暂时的失意是好难 但作为一个公众人物 这样的采访 也是机会吧，作为她的路人粉 会有点遗憾",2022-03-25 20:14:48,2406,8679761,湖北一只花花,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,你要是上北大再去卖猪肉绝对不会社死,2022-03-25 19:04:23,2727,384588443,孝孝银银,男,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我是00后，虽然不是很熟悉，但是我从小时候从巴啦啦小魔仙看到她，她再在我视线里销声匿迹，再到现在我又看到了她，我知道她一定经历了很多辛苦，根据视频来看也确实如此。她的眼睛里闪烁泪光的时候，尽管年龄差别很大，尽管我对她并不熟悉，但我真的很动容。看到她我想到了无数个像她一样追逐梦想的人，在我们看不到的角落，他们都在艰苦的支撑，虽然不知道结果，虽然举步维艰，但希望他们都可一直撑下去。刘美含说十几年前种下的种子十几年后才会有一些发芽，希望这颗种子不畏风雨的生长，希望在世界每个角落的奋斗者，都会迎来种子的发芽。,2022-03-25 19:24:08,2180,581684996,vhvuvi,保密,3,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,采访也太及时了吧！演技挺好的，霓凰郡主，山竹，小魔仙，角色塑造的都挺好的漂亮姐姐！,2022-03-25 19:11:07,2298,397695868,闷子梨,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,查一下姐姐居然是91年的，但是好青春啊,2022-03-25 19:13:53,1672,46877081,小敦汪喵,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,人美心善，当年俞灏明烧伤，她组织艺人们给灏明唱歌,2022-03-25 19:37:52,1370,39226804,广东脆皮烤乳猪,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我们魔仙堡的普通话标兵[捂眼][捂眼],2022-03-25 21:23:17,1300,12057643,王英俊ing,保密,5,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她真的对粉丝挺好，其实我知道一件事，刘美含有个喜欢了她很多年的粉丝生病需要手术，是个医生曾告诉过她是也许会下半身瘫痪，她不知道自已还能否走下手术台，住院前最后去和刘美含的一张大广告画合了影，给她发了私信，没想到真的收到了回复，而且在住院到手术的一个半月里刘美含一直有在跟她聊天鼓励安慰她，她最终手术成功恢复健康,2022-03-26 01:24:32,1298,473089618,真羽焉,保密,3,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她性格很好，很认真，演技也好，就我个人看来我觉得她长得也很好看。请继续加油吧！,2022-03-25 19:25:51,1031,354798423,奶酪味杏仁,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,平庸没什么不好的，真的。并不是对生活减少期待，而是接受每一个时期的自己，永远期待人生的每一个可能性，记得巴啦啦小魔仙第一部片尾曲叫快乐的扑满，也许去年的裙子再也穿不下了，期待我们长大后的样子，还是喜欢小吃还是喜欢游戏，世界很多美妙的事，我好开心可以碰到你，烦恼也已经没关系，请相信，扑满以后是快乐的回忆。。。时间会变，演员和电视外面的人会变，陪你看电影的人也会变，但是不能否认的是，每一个时期，都会有属于你的巧克力，严莉莉是最好看的中国大陆魔法少女！这一点毋庸置疑！感谢刘美含，镜子里面你长大的样子，我们很喜欢。,2022-03-25 19:39:40,1392,3178012,照樂,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,刚刚，我去我有个同学也叫刘美含[藏狐],2022-03-25 19:01:09,1616,419763868,吃瓜苏,男,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,看《突如其来的假期》真的好喜欢山竹[微笑]刘美含加油哇,2022-03-25 19:41:52,958,1919698538,清风落珏,保密,3,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,严莉莉考北大不是很正常吗[热词系列_知识增加][热词系列_知识增加],2022-03-25 20:59:55,811,499618742,xllll快乐,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,很多人都说每个人的花期不同，但我还是好怕，要是我开不了花怎么办,2022-03-25 19:43:21,729,23084343,唯杰安好,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,本来不太认识她，是进来看热闹的。结果没想到完完整整看完了视频，看着姐姐那么坚强，眼泛泪光仍然开心面对的样子很心疼。又好像看到了自己的一些影子。哭死在视频里面[大哭][大哭][大哭][大哭][大哭]姐姐加油！我爱你(ɔˆ ³(ˆ⌣ˆc)我们都支持你[大哭][大哭][爱心],2022-03-25 19:35:07,870,496706987,一欢的成长笔记,女,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,看哭了！姐姐说的那句“每个人都有自己的节奏有自己时区，有的人就是会跑的快一点，有的人就是像更缓慢的破，我也是有成长的，只不过还没有迎来爆发，在爆发之前，努力积累”，真的好戳我，现在的失意不代表以后没有机会，在机会降临之前，努力充实提高自己吧！加油！我们都会迎来更好的自己和更好的生活的！[加油],2022-03-25 19:42:35,790,256767164,处处留情的大白,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,姐姐，不是把你拍的好看，是你真好看！！你会越来越火的！会有属于你的更好的人生！我也今年考研哈哈哈，希望姐姐和我都上研！！！！算你的路人粉啦！从ime就知道你！！,2022-03-25 19:15:32,595,12263534,神里绫人今天遛我,保密,5,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她这样的演员其实潜力超级大，属于变色龙型的演员，大家会看到她的角色而不是想起刘美含这个人。希望她继续保持好心态！,2022-03-25 22:33:26,590,24232126,血大板,女,5,大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,刘美含应该是我深外初中校友，我数学老师(一快退休的老师了吧)说他教过刘美含，那应该是我师姐[脸红],2022-03-25 19:10:54,585,646933531,無關鹹魚,保密,4,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,好家伙，这个事情刚发生没多久，你就采访她和出视频了[doge][脱单doge],2022-03-25 19:05:22,1648,1737489248,owoheroes,保密,3,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她说话的样子真的就是我身边朋友的感觉，有些口头禅和语气就是我和我朋友常用的，没那种明星端着的感觉[脸红],2022-03-25 22:22:53,430,16548964,人间韭黄炒蛋,女,6,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,从小到大都很喜欢美含   真的漂亮又努力的  演技也不错   几乎每部参演的戏都有看   一整个赏心悦目,2022-03-25 19:08:27,467,13342233,不伤害前提,保密,6,大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,姐姐是生活中的主角，所以完全不在意作剧里的配角，娱乐圈的配角[OK],2022-03-25 19:20:19,465,433273182,酷猪小宇,女,4,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,好离谱啊娱乐圈，她学历高有内涵长得这么漂亮，尝试了这么多，做得都挺好，竟然一直不温不火，这样的人都会觉得自己平庸。,2022-03-25 23:59:05,435,282963068,要过好运2021,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她真的一点都不普通啊！高考保送武大和北外，选择了北外，因为喜欢选择做演员；女团c位，也是第一个在韩国拿奖的中国女团；演技好，每个角色都完成的很出色，也是很多人童年的记忆,2022-03-26 12:25:48,390,44914629,不爱洗碗小陈崽,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,能不能去乘风破浪啊，好想让她翻红，天娱耽误了太多人，还有洪辰也好美。,2022-03-25 21:20:10,373,169332847,早睡早起不要咸鱼,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,是我太久没看了吗，感觉采访小哥突然变温柔了耶，没有再赤裸裸地去戳一些点,2022-03-25 19:53:36,327,23348013,嗷呜一口小奶锅,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,如果可以去参加浪姐3的话，那必然要打投,2022-03-25 19:25:23,341,254015812,忻静吾芯,保密,6,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,整个看下来，真的觉得IMe生不逢时，虽然如此姐姐却又不因世俗而改变。怀才不遇（合适的时代）真的很可惜，不过作为学生，对于姐姐考研就真的真的佩服（插一嘴，突然想起一本娱乐圈文里的女主自考上清华建筑系的逆袭之路）。总之，每个追梦人都值得歌颂，我们都是自己人生的主角。加油！,2022-03-25 22:25:53,327,455256504,很复古很可爱的cici,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,很多90后心里都有她的巴啦啦吧。看了采访，她性格好、很认真、很漂亮。不是每个人都有非凡的人生，大多数人都是在自己的角落默默发光。但是在人生的不同阶段能够有不同角色的尝试，也是一种精彩。希望日后能看到她更多的作品，加油！,2022-03-25 19:58:11,293,365913222,亓七j,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,你们的b站搜索还能用吗[辣眼睛],2022-03-25 19:13:00,433,307767072,bili_307767072,保密,5,年度大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我的宋大志的郡主[大哭],2022-03-25 19:16:22,314,351937163,臻戈壁灯,保密,5,大会员
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她好可爱，我好喜欢[捂眼],2022-03-25 19:06:26,284,338201393,凉白开丶不凉,男,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,真的是好酷的女孩，和外表完全不一样。虽然她还没有红，但是她现在已经是一个很令人羡慕的状态了啊。尝试过那么多，还做的那么好，女团拿了奖，演技好，小时候的戏有那么多人认识，学习也好上了北外，现在考研北大又进了复试，一直都在做自己想做的。我真的有幸关注了这样的人，让我能对生活保持希望，相信美好，在自己的路上更优秀。最后一句：刘美含真的是一个好真诚好浪漫好美好的一个女孩。,2022-03-25 23:57:32,292,344730139,DragonFLY丶丶,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,刘美含不是不自信吧，只是被生活磨平了棱角而已，我看到了她的真实，面对娱乐圈的倔强。心疼[委屈]姐姐未来可期！！！加油呀[给心心][给心心][打call][打call],2022-03-25 21:49:02,255,617573971,今年一定就去,女,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,每次她暴露人前，都会被人怀疑年龄，什么她都这么大了？！,2022-03-25 19:04:22,222,327326373,荻墨ya,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,这才是看见具体的人，演员不是都是天天像日历一样挂在热搜的明星,2022-03-25 22:46:35,219,32175873,话唠小姨妈,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,娱乐圈真奇怪，把丑人变得有自信，把漂亮的人打击的体无完肤怀疑自我,2022-03-26 09:46:18,499,470323586,JOJO爱吃煎饼果子,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她太清纯了 身上的气质很清澈和干净 人也很真诚和坦白 娱乐圈太杂了 希望小姐姐可以一直追逐喜欢的事 不要否定自己,2022-03-25 23:29:35,216,16419535,呐做人,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,为啥不提突如其来的假期？这剧多好呀！山竹超级鲜活的,2022-03-25 20:31:00,216,25813749,努力养黑发的亚铁,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,长相变了哎，变成熟了，好神奇，不是年龄变大了的意思，就是单纯的长相变了,2022-03-25 19:52:51,238,109851411,狗子尊贵的姐姐,保密,4,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,是宋大志里的郡主啊 完全没认出来 我看宋大志的时候也没认出来这是严莉莉！！我敲 我当时超喜欢严莉莉，她最后反水的时候 我可激动了。现在也很漂亮，但是真的看不出来严莉莉的影子   [亲亲][亲亲][亲亲][亲亲][亲亲],2022-03-25 19:50:03,213,14018078,闲人捞月坠清泉,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,希望娱乐圈的人像这个姐姐多学学，有的连高中都没读完就来当明星了[捂脸],2022-03-25 23:28:18,476,474566314,可以吻你嘛,女,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,考研多好，学海无涯，不断学习的人都是很酷的人,2022-03-25 23:24:15,208,17263607,陆未乌鸡白凤玩,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,我老湖南台人了，ime c位的她以及什么给力星期天以及严莉莉还有大宋少年志的郡主，最近的山竹，她人特别有意思。ime 这个组合是时代的眼泪几个不同国家的组成起来的只能说生不逢时。 这让我又想起来了我的RTA[大哭]。,2022-03-25 21:18:46,183,88408091,流逝的时光鸭,保密,6,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,"98年我本人在ime活动期，和我身边的姐妹同学真的都有在听哎咿呀，而且也都在看巴啦啦觉得严莉莉最好看，所以这些年陆陆续续在影视作品看到刘美含很惊喜，一直活跃在视野中的感觉！
其实直到现在内娱也没有发展出适合偶像发展的土壤来，综艺是综艺，综艺出来后，还是在演戏…所以姐姐看到创啊这些选秀不要觉得生不逢时！真的很感谢在那个年代大陆也有这种甜甜的少女组合！",2022-03-25 20:51:33,184,689402778,不月半的全糖豆奶,保密,5,
BV1D44y1N7Lk,刘美含回应北大考研：上热搜了，也社死了,她好真诚啊，本来只是随便点进来看看的，没想到有被感动到。希望姐姐能万事顺遂，发展得越来越好[拥抱],2022-03-25 23:17:34,160,396978315,常青树的豆子,保密,5,
